Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,184.82000732421875,185.7100067138672,183.74000549316406,184.92999267578125,179.65719604492188,421400
2017-01-04,185.30999755859375,186.42999267578125,184.4499969482422,185.2899932861328,180.00697326660156,436900
2017-01-05,184.67999267578125,186.99000549316406,184.3000030517578,185.27000427246094,180.32814025878906,342700
2017-01-06,187.14999389648438,189.19000244140625,186.4199981689453,187.8699951171875,182.85877990722656,647800
2017-01-09,188.0399932861328,188.0399932861328,185.97000122070312,186.30999755859375,181.34036254882812,285300
2017-01-10,185.6300048828125,186.42999267578125,184.5500030517578,186.0,181.0386505126953,500700
2017-01-11,185.7100067138672,189.7899932861328,185.05999755859375,188.97000122070312,183.92945861816406,670500
2017-01-12,188.75999450683594,188.75999450683594,185.6300048828125,187.66000366210938,182.65440368652344,446300
2017-01-13,189.50999450683594,190.00999450683594,188.1199951171875,188.5,183.4720001220703,622500
2017-01-17,188.0500030517578,188.38999938964844,185.42999267578125,186.02000427246094,181.0581512451172,381800
2017-01-18,186.72000122070312,189.08999633789062,185.3300018310547,186.91000366210938,181.9243621826172,709600
2017-01-19,187.64999389648438,188.22000122070312,185.10000610351562,185.4199981689453,180.47413635253906,341500
2017-01-20,186.1199951171875,186.8699951171875,185.11000061035156,186.22000122070312,181.2527313232422,464100
2017-01-23,185.85000610351562,186.7100067138672,185.1199951171875,186.36000061035156,181.38909912109375,669000
2017-01-24,186.6999969482422,188.47999572753906,186.00999450683594,187.8800048828125,182.86851501464844,491200
2017-01-25,188.5500030517578,190.89999389648438,188.1999969482422,190.5800018310547,185.4965057373047,602600
2017-01-26,191.00999450683594,191.94000244140625,189.5,190.44000244140625,185.3601837158203,457100
2017-01-27,191.1199951171875,191.1199951171875,189.52000427246094,190.75,185.66197204589844,289900
2017-01-30,190.11000061035156,190.47999572753906,188.36000061035156,190.39999389648438,185.3212890625,436200
2017-01-31,190.16000366210938,191.94000244140625,189.5800018310547,191.85000610351562,186.7326202392578,739700
2017-02-01,192.07000732421875,192.75,190.4499969482422,191.36000061035156,186.2556915283203,493000
2017-02-02,190.36000061035156,191.89999389648438,189.74000549316406,191.75999450683594,186.64501953125,352100
2017-02-03,192.2100067138672,192.9199981689453,191.44000244140625,192.86000061035156,187.71566772460938,566100
2017-02-06,192.2899932861328,192.99000549316406,191.32000732421875,192.6999969482422,187.5599365234375,376500
2017-02-07,193.27000427246094,193.33999633789062,191.6699981689453,192.35000610351562,187.21926879882812,428000
2017-02-08,192.49000549316406,193.11000061035156,191.22000122070312,193.00999450683594,187.8616943359375,483600
2017-02-09,195.0800018310547,205.69000244140625,194.02999877929688,202.1999969482422,196.80653381347656,1325000
2017-02-10,203.5,205.77999877929688,203.00999450683594,204.55999755859375,199.10360717773438,849200
2017-02-13,205.91000366210938,207.3800048828125,204.6300048828125,205.74000549316406,200.2521514892578,573500
2017-02-14,205.49000549316406,206.69000244140625,204.9600067138672,205.3699951171875,199.89198303222656,461500
2017-02-15,204.2100067138672,207.60000610351562,203.83999633789062,206.74000549316406,201.22544860839844,413400
2017-02-16,206.9499969482422,207.1300048828125,204.47000122070312,206.80999755859375,201.29359436035156,497700
2017-02-17,206.49000549316406,207.22000122070312,205.27999877929688,207.13999938964844,201.61474609375,1076800
2017-02-21,207.6199951171875,207.8699951171875,205.97000122070312,207.3800048828125,201.84840393066406,497000
2017-02-22,206.64999389648438,208.97000122070312,206.64999389648438,207.8699951171875,202.3253173828125,402300
2017-02-23,209.8300018310547,210.1699981689453,207.3300018310547,209.4499969482422,203.86314392089844,557100
2017-02-24,209.22000122070312,210.0,208.4600067138672,209.91000366210938,204.31089782714844,624900
2017-02-27,209.8300018310547,210.55999755859375,208.72999572753906,210.0399932861328,204.43740844726562,845000
2017-02-28,210.0399932861328,211.99000549316406,208.33999633789062,209.1999969482422,203.61984252929688,645300
2017-03-01,211.67999267578125,213.3300018310547,210.6699981689453,212.9600067138672,207.279541015625,506000
2017-03-02,212.8300018310547,213.38999938964844,211.58999633789062,212.77999877929688,207.1043243408203,342400
2017-03-03,211.42999267578125,213.0500030517578,211.27000427246094,212.85000610351562,207.17245483398438,290900
2017-03-06,211.92999267578125,213.24000549316406,211.22999572753906,212.3300018310547,206.6663360595703,281900
2017-03-07,211.86000061035156,212.9600067138672,211.32000732421875,211.75,206.101806640625,598300
2017-03-08,211.1999969482422,211.8699951171875,210.0500030517578,210.27999877929688,204.67105102539062,637300
2017-03-09,210.52000427246094,211.69000244140625,210.1199951171875,210.6199951171875,205.00192260742188,443700
2017-03-10,210.8300018310547,212.5500030517578,209.77000427246094,211.3699951171875,205.73194885253906,369200
2017-03-13,211.00999450683594,211.74000549316406,210.08999633789062,211.16000366210938,205.52755737304688,699300
2017-03-14,210.49000549316406,211.5399932861328,209.88999938964844,211.3000030517578,205.663818359375,453300
2017-03-15,211.5,214.41000366210938,211.13999938964844,213.92999267578125,208.22364807128906,526600
2017-03-16,213.67999267578125,214.44000244140625,210.72000122070312,210.9499969482422,205.32318115234375,627600
2017-03-17,211.16000366210938,211.6699981689453,209.99000549316406,210.94000244140625,205.31341552734375,742000
2017-03-20,211.05999755859375,211.3300018310547,210.02000427246094,210.22999572753906,204.62234497070312,279000
2017-03-21,211.2100067138672,211.2100067138672,207.97999572753906,208.0,202.4518585205078,491800
2017-03-22,208.6699981689453,209.52999877929688,207.44000244140625,208.69000244140625,203.1234130859375,340700
2017-03-23,208.8300018310547,209.02999877929688,207.00999450683594,207.4600067138672,201.92623901367188,673400
2017-03-24,206.50999450683594,207.74000549316406,205.5800018310547,206.5,200.99183654785156,607700
2017-03-27,204.44000244140625,205.38999938964844,203.5,204.99000549316406,199.5221405029297,706700
2017-03-28,204.42999267578125,208.6999969482422,204.3000030517578,207.36000061035156,201.82891845703125,491700
2017-03-29,206.88999938964844,208.19000244140625,206.64999389648438,207.52999877929688,201.99435424804688,315500
2017-03-30,207.2899932861328,209.00999450683594,207.1999969482422,208.92999267578125,203.35702514648438,396800
2017-03-31,208.25,209.0800018310547,206.4499969482422,206.49000549316406,200.9821319580078,729700
2017-04-03,207.1300048828125,207.1300048828125,204.6199951171875,206.0500030517578,200.55386352539062,608800
2017-04-04,206.32000732421875,207.10000610351562,205.4600067138672,206.8300018310547,201.3130340576172,372400
2017-04-05,207.17999267578125,209.4499969482422,206.44000244140625,207.0800018310547,201.8980255126953,653000
2017-04-06,207.22999572753906,208.75,205.72000122070312,208.11000061035156,202.90225219726562,428200
2017-04-07,208.02000427246094,208.83999633789062,206.97000122070312,208.2100067138672,202.99977111816406,416400
2017-04-10,208.2100067138672,210.64999389648438,207.63999938964844,208.89999389648438,203.67250061035156,352400
2017-04-11,207.85000610351562,209.3800048828125,204.99000549316406,206.9499969482422,201.77130126953125,514400
2017-04-12,205.8000030517578,206.74000549316406,204.8800048828125,205.47000122070312,200.32833862304688,397000
2017-04-13,204.80999755859375,206.3800048828125,204.77000427246094,205.00999450683594,199.87986755371094,300400
2017-04-17,205.89999389648438,207.44000244140625,205.1999969482422,207.44000244140625,202.24900817871094,368700
2017-04-18,206.64999389648438,207.75,206.64999389648438,207.13999938964844,201.95652770996094,357500
2017-04-19,208.3300018310547,208.5800018310547,206.16000366210938,206.60000610351562,201.43003845214844,416300
2017-04-20,207.39999389648438,209.8000030517578,206.99000549316406,208.83999633789062,203.61398315429688,262100
2017-04-21,209.30999755859375,210.3699951171875,208.5500030517578,209.75,204.50123596191406,495900
2017-04-24,212.0,214.25,212.0,213.72999572753906,208.38160705566406,744800
2017-04-25,214.49000549316406,217.13999938964844,214.0,216.36000061035156,210.9458465576172,613500
2017-04-26,216.05999755859375,216.99000549316406,214.97999572753906,215.38999938964844,210.00009155273438,579600
2017-04-27,215.72000122070312,217.8800048828125,215.0,217.6300048828125,212.1840362548828,709700
2017-04-28,218.0,225.57000732421875,217.5800018310547,218.6999969482422,213.2272491455078,1041700
2017-05-01,218.72999572753906,219.57000732421875,216.25,216.77999877929688,211.35531616210938,494100
2017-05-02,217.50999450683594,218.38999938964844,216.25,217.22999572753906,211.79403686523438,556400
2017-05-03,216.39999389648438,217.11000061035156,215.16000366210938,216.75,211.32603454589844,458500
2017-05-04,217.07000732421875,218.4499969482422,216.5,218.22000122070312,212.75929260253906,499500
2017-05-05,218.7100067138672,220.92999267578125,217.88999938964844,220.89999389648438,215.3722381591797,530300
2017-05-08,220.52000427246094,222.07000732421875,220.3800048828125,220.88999938964844,215.36245727539062,434800
2017-05-09,221.07000732421875,222.38999938964844,221.02000427246094,221.89999389648438,216.34719848632812,353200
2017-05-10,221.72000122070312,222.88999938964844,220.80999755859375,222.6199951171875,217.04913330078125,405700
2017-05-11,221.9199981689453,222.94000244140625,220.50999450683594,222.7899932861328,217.2149200439453,375100
2017-05-12,221.86000061035156,222.6999969482422,220.7100067138672,221.47999572753906,215.9376678466797,474500
2017-05-15,221.6300048828125,222.85000610351562,221.4499969482422,222.39999389648438,216.83465576171875,552100
2017-05-16,222.85000610351562,224.32000732421875,221.8000030517578,224.19000244140625,218.5798797607422,349800
2017-05-17,224.19000244140625,224.19000244140625,219.7100067138672,219.7100067138672,214.21202087402344,514100
2017-05-18,219.85000610351562,220.41000366210938,216.8000030517578,219.35000610351562,213.86099243164062,544700
2017-05-19,219.82000732421875,222.58999633789062,219.41000366210938,221.57000732421875,216.0254364013672,421600
2017-05-22,222.49000549316406,223.66000366210938,221.57000732421875,223.4600067138672,217.86813354492188,404200
2017-05-23,223.8699951171875,225.39999389648438,222.8699951171875,224.80999755859375,219.18438720703125,334900
2017-05-24,224.8000030517578,225.8000030517578,224.1199951171875,225.17999267578125,219.5450897216797,263700
2017-05-25,226.0,227.4499969482422,225.49000549316406,226.75,221.07582092285156,262100
2017-05-26,225.97000122070312,228.0399932861328,225.77000427246094,227.0800018310547,221.39755249023438,319500
2017-05-30,226.22000122070312,228.2100067138672,226.02000427246094,227.6999969482422,222.0019989013672,289900
2017-05-31,228.58999633789062,230.1199951171875,227.1999969482422,227.1999969482422,221.51454162597656,858000
2017-06-01,228.16000366210938,230.47000122070312,227.00999450683594,229.6699981689453,223.92274475097656,434500
2017-06-02,230.33999633789062,232.8699951171875,230.0500030517578,231.1999969482422,225.41445922851562,384500
2017-06-05,230.8300018310547,231.67999267578125,230.27999877929688,230.36000061035156,224.59547424316406,397400
2017-06-06,230.0,230.0,228.27999877929688,228.36000061035156,222.6455078125,414700
2017-06-07,228.8300018310547,230.1999969482422,227.8800048828125,228.8800048828125,223.15252685546875,329700
2017-06-08,228.8800048828125,229.61000061035156,226.82000732421875,228.4499969482422,222.7332763671875,509100
2017-06-09,228.64999389648438,230.14999389648438,227.22000122070312,228.83999633789062,223.11349487304688,432300
2017-06-12,229.19000244140625,229.6199951171875,227.13999938964844,227.13999938964844,221.4560546875,474500
2017-06-13,227.33999633789062,228.61000061035156,226.63999938964844,228.42999267578125,222.71377563476562,351900
2017-06-14,229.27999877929688,229.41000366210938,227.77000427246094,228.83999633789062,223.11349487304688,304500
2017-06-15,227.36000061035156,230.94000244140625,226.89999389648438,230.72999572753906,224.95620727539062,401900
2017-06-16,231.3800048828125,233.10000610351562,230.05999755859375,232.1999969482422,226.389404296875,697600
2017-06-19,232.60000610351562,235.5,232.3300018310547,235.25,229.36306762695312,434200
2017-06-20,234.41000366210938,235.13999938964844,232.47000122070312,232.9499969482422,227.12066650390625,280100
2017-06-21,232.88999938964844,233.24000549316406,231.0,232.6699981689453,226.84768676757812,391700
2017-06-22,232.5800018310547,233.7899932861328,232.25,232.41000366210938,226.5941619873047,274400
2017-06-23,232.77000427246094,233.25,231.14999389648438,231.50999450683594,225.7166748046875,1180500
2017-06-26,232.5500030517578,233.66000366210938,231.4600067138672,232.58999633789062,226.7696533203125,370200
2017-06-27,232.1699981689453,232.85000610351562,229.9499969482422,230.1199951171875,224.36151123046875,229000
2017-06-28,231.4499969482422,233.19000244140625,230.75999450683594,232.3000030517578,226.48695373535156,296400
2017-06-29,232.13999938964844,232.52999877929688,228.39999389648438,229.91000366210938,224.15675354003906,434000
2017-06-30,230.61000061035156,232.6199951171875,230.39999389648438,231.52999877929688,225.7362060546875,315900
2017-07-03,233.0800018310547,233.80999755859375,230.92999267578125,232.33999633789062,226.52589416503906,179900
2017-07-05,232.64999389648438,236.50999450683594,231.6699981689453,235.27000427246094,229.72869873046875,395800
2017-07-06,234.6300048828125,235.6999969482422,232.47999572753906,233.14999389648438,227.65858459472656,511200
2017-07-07,233.4499969482422,236.1699981689453,233.4499969482422,234.4499969482422,228.92800903320312,312700
2017-07-10,233.69000244140625,237.19000244140625,233.64999389648438,234.74000549316406,229.2111358642578,443600
2017-07-11,234.7100067138672,235.88999938964844,233.3000030517578,235.27000427246094,229.72869873046875,358500
2017-07-12,236.80999755859375,238.49000549316406,236.5,237.66000366210938,232.06236267089844,394600
2017-07-13,237.5399932861328,237.5399932861328,235.5,236.39999389648438,230.83203125,402200
2017-07-14,236.83999633789062,238.1699981689453,234.66000366210938,235.80999755859375,230.25596618652344,461400
2017-07-17,235.6199951171875,236.75999450683594,234.8300018310547,236.5399932861328,230.96873474121094,218000
2017-07-18,235.88999938964844,236.14999389648438,233.4499969482422,233.9499969482422,228.43975830078125,378100
2017-07-19,234.1999969482422,236.13999938964844,232.7899932861328,236.05999755859375,230.50006103515625,402600
2017-07-20,236.22000122070312,236.47000122070312,234.4499969482422,234.85000610351562,229.3185577392578,262900
2017-07-21,233.27999877929688,234.8699951171875,231.5500030517578,234.77000427246094,229.2404327392578,285900
2017-07-24,234.8699951171875,236.07000732421875,233.99000549316406,235.02000427246094,229.48452758789062,256700
2017-07-25,235.88999938964844,236.47999572753906,232.92999267578125,233.4199981689453,227.9222412109375,288900
2017-07-26,233.89999389648438,234.8300018310547,233.22000122070312,233.75999450683594,228.25421142578125,255700
2017-07-27,234.3300018310547,234.42999267578125,230.75999450683594,231.9600067138672,226.49664306640625,305300
2017-07-28,231.88999938964844,232.6199951171875,228.8300018310547,232.33999633789062,226.86769104003906,474000
2017-07-31,226.80999755859375,233.89999389648438,226.80999755859375,232.4600067138672,226.98487854003906,732200
2017-08-01,233.67999267578125,236.91000366210938,232.32000732421875,236.47000122070312,230.90042114257812,522700
2017-08-02,236.25,237.1199951171875,234.82000732421875,235.75999450683594,230.20713806152344,490700
2017-08-03,235.89999389648438,236.7100067138672,233.60000610351562,236.38999938964844,230.82229614257812,311100
2017-08-04,236.83999633789062,237.8300018310547,236.0399932861328,236.66000366210938,231.08590698242188,260800
2017-08-07,236.36000061035156,236.91000366210938,234.72999572753906,236.4600067138672,230.8906707763672,226900
2017-08-08,235.88999938964844,237.1999969482422,235.52000427246094,235.97999572753906,230.4219512939453,263000
2017-08-09,236.02999877929688,236.02999877929688,234.0,234.50999450683594,228.986572265625,205400
2017-08-10,233.67999267578125,234.00999450683594,229.1199951171875,229.16000366210938,223.7626190185547,602600
2017-08-11,230.25,230.6199951171875,228.75,229.5399932861328,224.13365173339844,388200
2017-08-14,231.19000244140625,234.33999633789062,229.69000244140625,233.9600067138672,228.4495086669922,449400
2017-08-15,234.02999877929688,235.39999389648438,231.6699981689453,233.3300018310547,227.8343505859375,354800
2017-08-16,233.58999633789062,234.27000427246094,232.39999389648438,233.10000610351562,227.60977172851562,376100
2017-08-17,232.72000122070312,232.77999877929688,229.3000030517578,229.3000030517578,223.89927673339844,290000
2017-08-18,228.85000610351562,229.4499969482422,227.50999450683594,228.1999969482422,222.8251495361328,404200
2017-08-21,228.25,229.07000732421875,227.30999755859375,227.7899932861328,222.42483520507812,323000
2017-08-22,228.4600067138672,232.9600067138672,228.4600067138672,232.5,227.02391052246094,325600
2017-08-23,230.67999267578125,231.72000122070312,229.99000549316406,231.0399932861328,225.5983123779297,315900
2017-08-24,231.55999755859375,232.25999450683594,228.66000366210938,229.02999877929688,223.6356201171875,282400
2017-08-25,229.58999633789062,231.2899932861328,229.58999633789062,230.75999450683594,225.32492065429688,247200
2017-08-28,231.41000366210938,231.92999267578125,229.82000732421875,230.0,224.58279418945312,346200
2017-08-29,229.0,229.77000427246094,227.92999267578125,229.47000122070312,224.06527709960938,282500
2017-08-30,229.6199951171875,231.72000122070312,229.2100067138672,231.6300048828125,226.1743621826172,349100
2017-08-31,232.25999450683594,232.3699951171875,230.1199951171875,230.66000366210938,225.22726440429688,425900
2017-09-01,231.1999969482422,231.6999969482422,229.42999267578125,230.08999633789062,224.67063903808594,293900
2017-09-05,228.72000122070312,229.91000366210938,227.4600067138672,229.00999450683594,223.61610412597656,320500
2017-09-06,229.99000549316406,230.41000366210938,228.67999267578125,229.58999633789062,224.18247985839844,298900
2017-09-07,229.6300048828125,230.74000549316406,228.07000732421875,229.9600067138672,224.54371643066406,267300
2017-09-08,229.5800018310547,234.5500030517578,229.13999938964844,234.3800048828125,228.85963439941406,348100
2017-09-11,235.60000610351562,237.24000549316406,234.41000366210938,236.82000732421875,231.2421875,297700
2017-09-12,237.22999572753906,238.41000366210938,236.3800048828125,237.3699951171875,231.7791748046875,152100
2017-09-13,237.14999389648438,237.24000549316406,234.77999877929688,235.5800018310547,230.0313720703125,271400
2017-09-14,235.07000732421875,236.5,234.91000366210938,236.41000366210938,230.84185791015625,241400
2017-09-15,235.7899932861328,238.10000610351562,235.27999877929688,237.8300018310547,232.2283172607422,409100
2017-09-18,238.4499969482422,239.33999633789062,237.02000427246094,237.80999755859375,232.20884704589844,375800
2017-09-19,237.85000610351562,239.27000427246094,236.99000549316406,238.60000610351562,232.98025512695312,241700
2017-09-20,241.64999389648438,247.3000030517578,240.19000244140625,246.22000122070312,240.4207763671875,801700
2017-09-21,246.14999389648438,247.49000549316406,244.22000122070312,246.55999755859375,240.75274658203125,398700
2017-09-22,246.08999633789062,247.5399932861328,245.44000244140625,246.16000366210938,240.36219787597656,319200
2017-09-25,246.2100067138672,246.60000610351562,242.86000061035156,244.25999450683594,238.50689697265625,310000
2017-09-26,244.75999450683594,245.67999267578125,242.75,243.41000366210938,237.67694091796875,263000
2017-09-27,244.0500030517578,244.9199981689453,240.33999633789062,241.02999877929688,235.35299682617188,370400
2017-09-28,240.4199981689453,241.72999572753906,240.0399932861328,241.7100067138672,236.01699829101562,391200
2017-09-29,241.3699951171875,243.8300018310547,240.85000610351562,243.39999389648438,237.66717529296875,305800
2017-10-02,243.4499969482422,247.91000366210938,243.4499969482422,247.8000030517578,241.96356201171875,343500
2017-10-03,248.55999755859375,249.94000244140625,247.4499969482422,249.86000061035156,243.9750213623047,341700
2017-10-04,249.86000061035156,251.10000610351562,249.16000366210938,249.66000366210938,243.7797393798828,255700
2017-10-05,249.75999450683594,251.52999877929688,248.99000549316406,251.02000427246094,245.45179748535156,265700
2017-10-06,251.10000610351562,252.1699981689453,250.16000366210938,251.99000549316406,246.40029907226562,206300
2017-10-09,252.4600067138672,252.55999755859375,250.5800018310547,251.25999450683594,245.68649291992188,587200
2017-10-10,251.6999969482422,252.49000549316406,250.75999450683594,251.75999450683594,246.17535400390625,493400
2017-10-11,251.80999755859375,251.92999267578125,249.0399932861328,249.91000366210938,244.36643981933594,424000
2017-10-12,249.1699981689453,252.25,249.10000610351562,252.0500030517578,246.45895385742188,296000
2017-10-13,252.1999969482422,253.16000366210938,249.49000549316406,250.10000610351562,244.55224609375,368800
2017-10-16,250.19000244140625,251.8699951171875,249.24000549316406,251.77000427246094,246.18516540527344,187800
2017-10-17,251.39999389648438,252.07000732421875,250.3699951171875,250.6999969482422,245.13890075683594,511900
2017-10-18,251.02999877929688,251.38999938964844,249.24000549316406,250.22999572753906,244.67935180664062,228800
2017-10-19,249.72000122070312,251.9600067138672,248.92999267578125,251.9600067138672,246.3709716796875,299600
2017-10-20,252.86000061035156,254.82000732421875,252.17999267578125,254.82000732421875,249.16749572753906,223900
