Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,69.9800033569336,70.94999694824219,69.04000091552734,70.5,69.67022705078125,1640300
2017-01-04,70.69000244140625,73.12999725341797,70.44000244140625,73.12999725341797,72.26925659179688,1769700
2017-01-05,72.7699966430664,73.94000244140625,72.7699966430664,73.41999816894531,72.55583190917969,1741400
2017-01-06,73.55000305175781,74.61000061035156,73.22000122070312,74.44999694824219,73.57372283935547,1581600
2017-01-09,78.4000015258789,80.87999725341797,78.05999755859375,79.79000091552734,78.85086059570312,3860200
2017-01-10,80.26000213623047,80.44999694824219,77.86000061035156,77.87999725341797,76.96337127685547,2196700
2017-01-11,77.33000183105469,78.41000366210938,77.20999908447266,78.2300033569336,77.30924987792969,1330000
2017-01-12,77.80999755859375,77.95999908447266,76.72000122070312,77.5999984741211,76.68665313720703,1660300
2017-01-13,77.47000122070312,78.08000183105469,77.23999786376953,77.73999786376953,76.82500457763672,1104700
2017-01-17,77.3499984741211,78.12999725341797,77.18000030517578,78.04000091552734,77.12147521972656,1204600
2017-01-18,78.27999877929688,79.36000061035156,78.13999938964844,78.62000274658203,77.69465637207031,1759800
2017-01-19,79.16000366210938,79.62000274658203,78.75,79.38999938964844,78.45558166503906,2011900
2017-01-20,79.47000122070312,79.83999633789062,78.76000213623047,79.08000183105469,78.14923095703125,1443000
2017-01-23,78.87000274658203,79.06999969482422,77.80999755859375,78.38999938964844,77.46735382080078,1192600
2017-01-24,78.38999938964844,79.0999984741211,78.23999786376953,79.02999877929688,78.09982299804688,953900
2017-01-25,79.27999877929688,79.54000091552734,77.97000122070312,78.27999877929688,77.358642578125,1260300
2017-01-26,77.69999694824219,78.02999877929688,76.70999908447266,76.80000305175781,75.89605712890625,1292700
2017-01-27,77.58000183105469,77.9800033569336,76.86000061035156,77.44000244140625,76.52851867675781,1222900
2017-01-30,77.0999984741211,77.88999938964844,75.87999725341797,77.80999755859375,76.89418029785156,1287600
2017-01-31,77.70999908447266,77.70999908447266,76.6500015258789,77.27999877929688,76.37040710449219,790500
2017-02-01,77.58999633789062,77.8499984741211,76.44000244140625,77.05000305175781,76.14311981201172,1188600
2017-02-02,76.62999725341797,77.0999984741211,76.02999877929688,76.72000122070312,75.8169937133789,1062600
2017-02-03,77.29000091552734,79.29000091552734,77.13999938964844,78.5999984741211,77.67488861083984,2023500
2017-02-06,78.05000305175781,78.5,77.62000274658203,78.18000030517578,77.25983428955078,931400
2017-02-07,78.12999725341797,79.37999725341797,77.8499984741211,78.69999694824219,77.7737045288086,1376200
2017-02-08,78.54000091552734,79.77999877929688,78.05999755859375,79.06999969482422,78.1492691040039,1002500
2017-02-09,78.97000122070312,79.33000183105469,78.11000061035156,78.62000274658203,77.70453643798828,1103500
2017-02-10,78.47000122070312,78.98999786376953,78.25,78.47000122070312,77.55628967285156,947600
2017-02-13,78.83000183105469,78.91000366210938,78.22000122070312,78.22000122070312,77.30918884277344,767700
2017-02-14,78.1500015258789,79.30000305175781,77.97000122070312,79.20999908447266,78.28765106201172,858100
2017-02-15,78.80000305175781,79.02999877929688,78.3499984741211,78.95999908447266,78.04057312011719,647100
2017-02-16,78.9000015258789,79.02999877929688,77.51000213623047,77.66999816894531,76.76559448242188,822000
2017-02-17,77.5999984741211,77.97000122070312,76.87999725341797,77.94999694824219,77.04235076904297,1752200
2017-02-21,78.06999969482422,79.08000183105469,78.02999877929688,78.8499984741211,77.93184661865234,903300
