Date,X-260,X-180,X-150,X-120,X-100,X-80,X-60,X-40,X-20,X-15,X-10,X-5,X-1,X0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Class (0.3%),Class (0.5%),Class (1%),Class (1.5%),Class (1.8%),Class (2%),Class (2.2%),Class (2.5%),Class (2.8%),Class (3%),Class (3.5%),Class (4%),Class (4.5%),Class (5%),Class (5.5%),Class (6%),Class (6.5%),Class (7%),Class (7.5%),Class (8%),Class (8.5%),Class (9%),Class (9.5%),Class (10%)
2018-01-16,8.018576165728359,-0.5329512467351201,-1.2616476061632547,-7.319955736232451,-2.7131610670589783,0.5867246841678604,-0.7540910896641195,3.0789550301921373,0.5302426180587307,2.915169683289437,3.259982844423985,1.3526702657006873,1.246307747023112,0.0,-0.07139290906862217,0.3765374708008118,1.1369414635594188,2.2083049480074584,2.7194537447955724,2.5235858185923346,2.5516444130576232,3.075690274776721,3.7195364592404054,4.343984104690504,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,7.048570767546245,-0.5459722003831118,-2.258664690795632,-7.61818617014836,-2.80296821803166,0.039849837650336895,-0.8514545673627456,1.706121822101867,0.8901544349905146,3.4054736929358853,3.0858707788127964,0.5019160953150874,-0.07139290906862217,0.0,0.4439520995156805,1.1981066696392224,2.2608010180008344,2.767696176621472,2.573477669474868,2.6013374127483657,3.121711877313979,3.7595157791073825,4.377791482570246,4.589943166207661,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,6.275038267534654,-1.4678420175557036,-1.3621882514323573,-0.1308253905478569,-1.8665776336059903,-1.1990591430278812,-0.48129178961047714,0.40288006079461347,1.466940862273293,3.4945716696942686,3.3224140317073827,1.2560044176613712,0.4439520995156805,0.0,0.7500901328826228,1.8062059828230856,2.3106995216396067,2.117279319186632,2.1447900833808484,2.658380247582274,3.2974485890256564,3.9189043678646454,4.1302404428638235,3.408452956845217,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,7.912756979790473,-0.7078650675845175,-0.9523686382774006,0.5226672101868424,-1.0370188944970256,0.30613706523739737,-0.3843204319633742,2.0148538219846586,2.855431457687552,4.839572846046896,2.349292822733762,1.7608086798820288,0.7500901328826228,0.0,1.037730472008671,1.5346731556030277,1.3439443232796109,1.3706808915926236,1.8693701066415591,2.5060330003826916,3.128392182084219,3.3368817553476378,2.6240554812415655,2.965985939224641,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,7.525858937407488,0.21854542336050642,-0.03345429014737178,0.3761187889445825,1.0388154394023843,3.0806484745922873,1.2879316276954764,2.1175576177264137,4.630500431676913,6.001686382477591,3.9332050942857935,3.4997365910272897,1.037730472008671,0.0,0.48572750501218653,0.29902459438316503,0.32466193981346375,0.8022277069562147,1.4343166984505071,2.0565907528269376,2.2608081862579796,1.5615494288877407,1.9188138678959294,2.5805965258800447,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,7.483642625241391,1.4380867360270848,0.6141446570464719,0.8937912985951311,1.6999404569351064,2.317398757291132,5.722639111146169,3.3844498579502513,5.872787332510549,6.246294996325258,4.167876231906778,2.7194537447955724,0.48572750501218653,0.0,-0.1851291533701915,-0.15996132470092256,0.3085581437846303,0.9395192085489619,1.5627317613778076,1.765288770162113,1.0712235257677947,1.4361612021221435,2.1125526193537096,0.3898501806757375,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,6.019226008760899,1.6022039609534175,0.2323151088027693,2.103248275153412,1.2201105222973787,1.4936117346163762,-1.6247139770638945,3.2455343234736542,6.223434494648253,5.879184571893522,3.1425316016967395,2.573477669474868,-0.1851291533701915,0.0,0.025340494069733766,0.4971911924048382,1.1284124982813912,1.7510974524337741,1.9542343218893414,1.2583717674336357,1.6202773047741592,2.2909009422674806,0.5670560686650159,1.434883170391788,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,5.598552328650371,1.5120986027686136,-0.7719247046342819,2.3098953669236018,0.15048248105864026,1.322917289225778,0.2173224073400828,3.62291571632686,5.859835377728503,5.654580401890377,3.485101595584068,2.1447900833808484,0.025340494069733766,0.0,0.4711473222816549,1.1020012124890846,1.7244309211545432,1.9273817417385621,1.232130673732486,1.5942603847627344,2.265319805764463,0.5425373408527348,1.4097424023534355,3.3853118361736447,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-26,7.198512963943617,1.1652996489186513,-1.8858855959756227,2.4937594409700594,1.8036377301403341,1.6087292203422372,2.827030757463419,2.8362240630808895,6.99613650377751,4.374117147519398,3.7311674930041705,1.8693701066415591,0.4711473222816549,0.0,0.623701713414863,1.24101364107911,1.4404371312948374,0.7568021775562794,1.1226908007132392,1.801084020146197,0.09890049919323562,0.9541594428168851,2.9137997058351264,4.338574415793513,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-29,7.732844614675109,1.7404861355284993,-2.8947549769891,3.928555403671451,2.305461221839483,2.776511070023469,3.1039049295697794,3.6139231740683417,7.643257728873005,5.499445751998177,5.033705590110558,1.4343166984505071,0.623701713414863,0.0,0.6244185981209771,0.8236390368438095,0.14006574738726174,0.5192235918999759,1.22270515440096,-0.49042430719461994,0.3682059677093168,2.3508289807302374,3.7678791092827693,1.980488967501092,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
